99 0
99 2
99 4
99 7
99 36
98 0
98 6
98 4
98 24
98 64
97 2
97 20
97 0
97 12
97 93
96 7
96 2
96 6
96 0
96 9
95 16
95 3
95 4
95 5
95 61
94 9
94 4
94 23
94 48
94 62
93 12
93 20
93 2
93 0
93 35
92 4
92 15
92 23
92 6
92 48
91 1
91 4
91 0
91 5
91 3
90 4
90 24
90 5
90 6
90 64
89 32
89 2
89 4
89 29
89 86
88 4
88 1
88 5
88 8
88 43
87 1
87 3
87 4
87 8
87 58
86 2
86 29
86 4
86 5
86 32
85 7
85 9
85 10
85 0
85 19
84 63
84 36
84 2
84 6
84 65
83 1
83 11
83 34
83 3
83 41
82 0
82 2
82 5
82 4
82 24
81 4
81 23
81 9
81 48
81 69
80 18
80 6
80 15
80 9
80 23
79 8
79 2
79 1
79 4
79 43
78 2
78 8
78 4
78 1
78 58
77 2
77 63
77 36
77 4
77 65
76 6
76 4
76 0
76 36
76 67
75 1
75 11
75 2
75 3
75 34
74 0
74 4
74 1
74 3
74 30
73 5
73 4
73 1
73 3
73 0
72 10
72 9
72 6
72 22
72 56
71 4
71 6
71 0
71 12
71 20
70 3
70 0
70 2
70 4
70 31
69 4
69 9
69 23
69 6
69 48
68 12
68 20
68 0
68 4
68 44
67 4
67 0
67 36
67 6
67 63
66 3
66 2
66 11
66 4
66 40
65 2
65 36
65 4
65 6
65 63
64 5
64 0
64 4
64 6
64 24
63 4
63 6
63 0
63 2
63 36
62 23
62 15
62 9
62 4
62 48
61 5
61 16
61 3
61 4
61 45
60 5
60 2
60 4
60 0
60 26
59 4
59 15
59 6
59 2
59 18
58 1
58 4
58 2
58 3
58 8
57 0
57 3
57 1
57 5
57 14
56 0
56 6
56 9
56 10
56 22
55 2
55 5
55 6
55 12
55 21
54 1
54 2
54 4
54 0
54 17
53 4
53 2
53 20
53 12
53 35
52 31
52 37
52 1
52 2
52 46
51 2
51 4
51 26
51 12
51 28
50 5
50 0
50 2
50 4
50 12
49 7
49 9
49 6
49 0
49 25
48 4
48 6
48 9
48 15
48 23
47 2
47 5
47 1
47 3
47 14
46 1
46 3
46 31
46 2
46 37
45 5
45 4
45 1
45 3
45 16
44 0
44 20
44 4
44 12
44 35
43 4
43 2
43 1
43 5
43 8
42 2
42 3
42 4
42 0
42 17
41 1
41 11
41 2
41 3
41 34
40 3
40 8
40 2
40 4
40 11
39 5
39 24
39 2
39 6
39 38
38 5
38 6
38 2
38 0
38 24
37 1
37 3
37 2
37 0
37 31
36 6
36 0
36 4
36 2
36 7
35 4
35 0
35 12
35 2
35 20
34 3
34 2
34 8
34 1
34 11
33 5
33 0
33 3
33 2
33 4
32 5
32 13
32 2
32 4
32 29
31 4
31 0
31 2
31 1
31 3
30 1
30 3
30 0
30 5
30 4
29 2
29 5
29 0
29 4
29 13
28 12
28 4
28 0
28 2
28 26
27 19
27 9
27 7
27 6
27 25
26 0
26 5
26 2
26 4
26 12
25 6
25 0
25 7
25 9
25 19
24 0
24 5
24 2
24 4
24 6
23 6
23 9
23 15
23 4
23 18
22 10
22 0
22 6
22 9
22 19
21 4
21 2
21 6
21 5
21 12
20 0
20 6
20 2
20 4
20 12
19 9
19 7
19 0
19 6
19 10
18 9
18 2
18 6
18 4
18 15
17 4
17 1
17 3
17 0
17 2
16 0
16 4
16 5
16 3
16 1
15 2
15 6
15 4
15 0
15 9
14 3
14 2
14 5
14 0
14 1
13 0
13 2
13 4
13 3
13 5
12 4
12 5
12 2
12 0
12 6
11 3
11 2
11 4
11 1
11 8
10 6
10 4
10 7
10 0
10 9
9 6
9 4
9 0
9 2
9 7
8 2
8 4
8 1
8 5
8 3
7 4
7 1
7 0
7 2
7 6
6 0
6 1
6 2
6 5
6 4
0 5
5 0
1 5
5 1
2 5
5 2
3 5
5 3
4 5
5 4
0 4
4 0
1 4
4 1
2 4
4 2
3 4
4 3
0 3
3 0
1 3
3 1
2 3
3 2
0 2
2 0
1 2
2 1
0 1
1 0
