99 2
99 12
98 82
98 86
97 2
97 22
96 37
96 58
95 14
95 19
94 2
94 7
93 0
93 75
92 26
92 84
91 49
91 68
90 2
90 12
89 2
89 20
88 5
88 9
87 34
87 43
86 7
86 82
85 0
85 75
84 11
84 26
83 21
83 39
82 6
82 7
81 45
81 49
80 0
80 1
79 4
79 64
78 28
78 40
77 2
77 5
76 3
76 23
75 0
75 21
74 46
74 73
73 28
73 46
72 3
72 23
71 3
71 23
70 4
70 64
69 10
69 65
68 10
68 49
67 2
67 17
66 10
66 25
65 10
65 44
64 3
64 4
63 13
63 23
62 28
62 55
61 1
61 22
60 2
60 3
59 1
59 12
58 0
58 37
57 19
57 35
56 1
56 0
55 28
55 46
54 4
54 34
53 10
53 30
52 0
52 50
51 0
51 5
50 0
50 38
49 10
49 45
48 0
48 3
47 2
47 17
46 28
46 40
45 10
45 44
44 1
44 10
43 4
43 34
42 6
42 8
41 2
41 12
40 2
40 28
39 0
39 21
38 0
38 33
37 0
37 5
36 2
36 6
35 8
35 19
34 3
34 4
33 0
33 10
32 1
32 22
31 0
31 1
30 1
30 10
29 2
29 5
28 2
28 7
27 0
27 2
26 11
26 21
25 0
25 10
24 0
24 3
23 3
23 13
22 1
22 2
21 0
21 11
20 2
20 13
19 8
19 14
18 2
18 17
17 2
17 9
16 2
16 3
15 2
15 1
14 7
14 8
13 2
13 3
12 1
12 2
11 0
11 1
10 0
10 1
9 2
9 5
8 6
8 7
7 2
7 6
6 2
6 5
5 0
5 2
4 2
4 3
3 0
3 2
0 2
2 0
1 2
2 1
0 1
1 0
