99 47
99 87
98 2
98 93
97 0
97 3
96 2
96 32
95 0
95 15
94 0
94 4
93 2
93 76
92 10
92 38
91 5
91 65
90 48
90 80
89 0
89 9
88 5
88 19
87 44
87 47
86 2
86 20
85 18
85 35
84 42
84 45
83 2
83 74
82 1
82 45
81 59
81 69
80 9
80 48
79 3
79 17
78 1
78 0
77 14
77 25
76 2
76 31
75 10
75 34
74 2
74 14
73 0
73 50
72 48
72 53
71 6
71 22
70 14
70 23
69 59
69 68
68 2
68 59
67 2
67 20
66 9
66 10
65 5
65 19
64 2
64 33
63 14
63 23
62 9
62 10
61 3
61 46
60 14
60 54
59 2
59 24
58 7
58 13
57 0
57 30
56 5
56 12
55 3
55 12
54 14
54 24
53 1
53 48
52 2
52 43
51 0
51 2
50 0
50 43
49 2
49 7
48 1
48 9
47 5
47 44
46 3
46 26
45 1
45 42
44 5
44 12
43 0
43 2
42 1
42 16
41 2
41 4
40 17
40 36
39 1
39 30
38 0
38 10
37 2
37 3
36 5
36 17
35 2
35 18
34 10
34 29
33 2
33 23
32 2
32 11
31 2
31 3
30 0
30 1
29 9
29 10
28 0
28 15
27 1
27 0
26 3
26 22
25 14
25 23
24 2
24 14
23 2
23 14
22 3
22 6
21 2
21 0
20 2
20 8
19 5
19 6
18 2
18 11
17 3
17 5
16 2
16 1
15 0
15 1
14 2
14 0
13 0
13 7
12 3
12 5
11 2
11 3
10 0
10 9
9 1
9 0
8 2
8 1
7 2
7 0
6 3
6 5
5 2
5 3
4 2
4 0
3 2
3 0
0 2
2 0
1 2
2 1
0 1
1 0
