99 10
99 3
99 4
99 24
99 42
98 16
98 7
98 1
98 3
98 86
97 1
97 0
97 18
97 33
97 80
96 8
96 5
96 3
96 12
96 59
95 0
95 2
95 10
95 4
95 70
94 2
94 3
94 4
94 1
94 13
93 1
93 0
93 5
93 2
93 39
92 1
92 3
92 11
92 6
92 31
91 0
91 4
91 2
91 3
91 9
90 1
90 3
90 5
90 4
90 29
89 10
89 4
89 3
89 2
89 28
88 6
88 4
88 1
88 2
88 11
87 24
87 4
87 42
87 0
87 76
86 16
86 3
86 1
86 7
86 23
85 1
85 3
85 6
85 2
85 14
84 44
84 1
84 2
84 4
84 74
83 23
83 16
83 7
83 1
83 27
82 55
82 60
82 10
82 4
82 63
81 4
81 2
81 0
81 28
81 55
80 0
80 18
80 1
80 2
80 33
79 0
79 12
79 3
79 8
79 59
78 3
78 2
78 11
78 13
78 15
77 1
77 3
77 7
77 0
77 16
76 0
76 4
76 10
76 24
76 42
75 1
75 0
75 3
75 6
75 21
74 4
74 2
74 1
74 0
74 44
73 2
73 4
73 5
73 1
73 39
72 0
72 10
72 4
72 1
72 24
71 0
71 14
71 1
71 3
71 58
70 3
70 0
70 2
70 4
70 10
69 1
69 0
69 2
69 4
69 26
68 6
68 14
68 3
68 0
68 37
67 0
67 1
67 12
67 5
67 30
66 1
66 11
66 4
66 3
66 13
65 0
65 4
65 2
65 3
65 28
64 3
64 0
64 6
64 2
64 14
63 55
63 10
63 4
63 2
63 60
62 3
62 5
62 2
62 4
62 1
61 1
61 3
61 2
61 11
61 13
60 4
60 2
60 0
60 10
60 55
59 8
59 3
59 5
59 0
59 12
58 6
58 0
58 3
58 1
58 14
57 1
57 0
57 6
57 14
57 21
56 8
56 0
56 18
56 1
56 45
55 10
55 0
55 2
55 4
55 28
54 4
54 3
54 0
54 2
54 1
53 1
53 2
53 5
53 0
53 48
52 6
52 3
52 1
52 14
52 21
51 0
51 39
51 5
51 2
51 48
50 13
50 2
50 11
50 3
50 15
49 1
49 18
49 0
49 2
49 33
48 5
48 2
48 1
48 0
48 39
47 0
47 1
47 3
47 4
47 17
46 1
46 7
46 16
46 3
46 27
45 8
45 1
45 2
45 0
45 18
44 0
44 1
44 2
44 4
44 32
43 3
43 1
43 12
43 5
43 34
42 10
42 3
42 4
42 0
42 24
41 1
41 4
41 3
41 0
41 5
40 1
40 3
40 12
40 0
40 34
39 0
39 2
39 1
39 5
39 4
38 3
38 1
38 5
38 12
38 34
37 6
37 0
37 14
37 3
37 21
36 0
36 12
36 1
36 3
36 30
35 19
35 11
35 3
35 2
35 25
34 1
34 0
34 3
34 5
34 12
33 1
33 8
33 0
33 2
33 18
32 1
32 4
32 2
32 0
32 26
31 3
31 6
31 1
31 4
31 11
30 0
30 5
30 1
30 3
30 12
29 1
29 5
29 2
29 3
29 4
28 4
28 0
28 2
28 3
28 10
27 3
27 16
27 7
27 1
27 23
26 4
26 2
26 1
26 0
26 10
25 2
25 3
25 13
25 11
25 19
24 1
24 4
24 3
24 0
24 10
23 1
23 3
23 16
23 7
23 22
22 1
22 7
22 2
22 3
22 16
21 0
21 1
21 6
21 3
21 14
20 3
20 0
20 5
20 1
20 7
19 11
19 3
19 1
19 2
19 13
18 0
18 5
18 2
18 1
18 8
17 1
17 0
17 4
17 2
17 3
16 1
16 0
16 3
16 2
16 7
15 2
15 4
15 3
15 11
15 13
14 0
14 3
14 2
14 1
14 6
13 3
13 1
13 2
13 4
13 11
12 5
12 1
12 3
12 0
12 8
11 1
11 4
11 2
11 3
11 6
10 1
10 4
10 0
10 2
10 3
9 0
9 4
9 5
9 2
9 3
8 5
8 0
8 1
8 2
8 3
7 5
7 1
7 0
7 3
7 2
6 0
6 2
6 4
6 3
6 1
0 5
5 0
1 5
5 1
2 5
5 2
3 5
5 3
4 5
5 4
0 4
4 0
1 4
4 1
2 4
4 2
3 4
4 3
0 3
3 0
1 3
3 1
2 3
3 2
0 2
2 0
1 2
2 1
0 1
1 0
