99 5
99 28
98 6
98 39
97 41
97 78
96 36
96 50
95 0
95 68
94 16
94 21
93 0
93 41
92 12
92 61
91 10
91 32
90 0
90 78
89 6
89 13
88 4
88 32
87 16
87 82
86 16
86 77
85 4
85 64
84 7
84 19
83 2
83 15
82 16
82 24
81 0
81 4
80 43
80 48
79 12
79 43
78 0
78 41
77 12
77 16
76 36
76 50
75 0
75 29
74 0
74 42
73 18
73 19
72 33
72 57
71 33
71 66
70 43
70 61
69 0
69 35
68 0
68 45
67 10
67 36
66 12
66 33
65 6
65 35
64 0
64 4
63 2
63 44
62 6
62 13
61 12
61 43
60 6
60 35
59 1
59 34
58 12
58 16
57 0
57 33
56 0
56 13
55 0
55 54
54 0
54 16
53 2
53 0
52 1
52 38
51 1
51 29
50 4
50 36
49 2
49 8
48 12
48 43
47 6
47 27
46 1
46 0
45 0
45 29
44 2
44 34
43 12
43 16
42 0
42 16
41 0
41 1
40 4
40 10
39 4
39 6
38 0
38 1
37 18
37 19
36 4
36 10
35 0
35 6
34 2
34 1
33 0
33 12
32 4
32 10
31 0
31 6
30 2
30 20
29 1
29 0
28 1
28 5
27 6
27 13
26 4
26 6
25 0
25 24
24 0
24 16
23 9
23 11
22 0
22 2
21 0
21 16
20 2
20 4
19 7
19 18
18 2
18 7
17 7
17 12
16 0
16 12
15 2
15 5
14 4
14 10
13 0
13 6
12 0
12 7
11 2
11 9
10 0
10 4
9 2
9 1
8 2
8 7
7 0
7 2
6 0
6 4
5 2
5 1
4 2
4 0
3 1
3 2
0 2
2 0
1 2
2 1
0 1
1 0
